person_id,id,name,character,role,platform
21714,tm27619,Mickey Rooney,Movie Mason,ACTOR,disney
31113,tm27619,Rich Hutchman,Shawn MacGibbon,ACTOR,disney
14493,tm27619,Colin Fox,Nedermayer,ACTOR,disney
44516,tm27619,Ricky Mabe,Ricky,ACTOR,disney
79053,tm27619,Julia Chantrey,Terri,ACTOR,disney
30606,tm27619,Joanne Boland,Hillary,ACTOR,disney
2552827,tm27619,J.J. Stocker,Mark,ACTOR,disney
2575,tm27619,Joe Pingue,Merle,ACTOR,disney
452584,tm27619,Jennifer Bertram,Lisa,ACTOR,disney
230959,tm27619,Jeff Berg,Donny,ACTOR,disney
369664,tm27619,Daniel DeSanto,Zeke,ACTOR,disney
1161421,tm27619,Nicole Hardy,April,ACTOR,disney
509551,tm27619,Marcia Diamond,Verna,ACTOR,disney
439960,tm27619,Ellen-Ray Hennessy,Tory Hicks,ACTOR,disney
72615,tm27619,Carlo Rota,Tyler Jesseman,ACTOR,disney
109488,tm27619,Blair Treu,,DIRECTOR,disney
445891,tm61627,Chez Starbuck,Cody Griffin,ACTOR,disney
436366,tm61627,Justin Jon Ross,Jess Wheatley,ACTOR,disney
148672,tm61627,Courtnee Draper,Sam,ACTOR,disney
40594,tm61627,Dave Coulier,Whit Griffin,ACTOR,disney
1179,tm61627,Kristen Stewart,Girl in Fountain Line (uncredited),ACTOR,disney
317478,tm61627,Tim Redwine,Sean Marshall,ACTOR,disney
23538,tm61627,Brian Haley,Coach,ACTOR,disney
1760307,tm61627,Stephanie Chantel Durelli,Mermaid,ACTOR,disney
109408,tm61627,Richard Tanner,Doctor Schwartz,ACTOR,disney
54010,tm61627,Regan Burns,Joe,ACTOR,disney
21412,tm61627,Duwayne Dunham,,DIRECTOR,disney
39196,tm8304,Mimi Rogers,Katherine McCormick,ACTOR,disney
1628,tm8304,Jesse Bradford,Angus McCormick,ACTOR,disney
28635,tm8304,Bruce Davison,John McCormick,ACTOR,disney
23796,tm8304,Tom Bower,John Gale,ACTOR,disney
24618,tm8304,Joel Palmer,Silas McCormick,ACTOR,disney
462592,tm8304,Dakotah,Yellow Dog,ACTOR,disney
462593,tm8304,Josh Wannamaker,David Finlay,ACTOR,disney
113573,tm8304,Margot Finley,Sara,ACTOR,disney
96814,tm8304,Matthew Bennett,Ron Willick,ACTOR,disney
462594,tm8304,St. Clair McColl,St. Clair McColl,ACTOR,disney
462595,tm8304,Jennifer Weissenborn,Labrador Helicopter Pilot,ACTOR,disney
462596,tm8304,Gordon Neave,Flight Engineer,ACTOR,disney
454417,tm8304,Karen Kruper,Nurse,ACTOR,disney
462597,tm8304,Dean Lockwood,Sartech,ACTOR,disney
462598,tm8304,John LeClair,Sartech,ACTOR,disney
20909,tm8304,Phillip Borsos,,DIRECTOR,disney
57129,tm14980,Jonathan Taylor Thomas,Tom Sawyer,ACTOR,disney
25966,tm14980,Brad Renfro,Huck Finn,ACTOR,disney
11300,tm14980,Eric Schweig,Injun Joe,ACTOR,disney
6331,tm14980,Charles Rocket,Judge Thatcher,ACTOR,disney
30756,tm14980,Amy Wright,Aunt Polly,ACTOR,disney
13569,tm14980,Michael McShane,Muff Potter,ACTOR,disney
15291,tm14980,Marian Seldes,Widow Douglas,ACTOR,disney
29190,tm14980,Rachael Leigh Cook,Becky Thatcher,ACTOR,disney
15350,tm14980,Lanny Flaherty,Emmett,ACTOR,disney
44902,tm14980,Courtland Mead,Sid,ACTOR,disney
16825,tm14980,Peter MacKenzie,Mr. Sneed,ACTOR,disney
431520,tm14980,Heath Lamberts,Schoolmaster Dobbins,ACTOR,disney
33921,tm14980,William Newman,Doc Robinson,ACTOR,disney
2569434,tm14980,Joey Stinson,Joe Harper,ACTOR,disney
91135,tm14980,Blake Heron,Ben Rodgers,ACTOR,disney
2115708,tm14980,Jim Aycock,Defense Lawyer,ACTOR,disney
11308,tm14980,Andy Stahl,Sheriff,ACTOR,disney
21805,tm14980,Adrian Roberts,Welshman,ACTOR,disney
2569540,tm14980,Tiffany Lynn Clark,Suzy Harper,ACTOR,disney
403602,tm14980,Kellen Hathaway,Billy Newton,ACTOR,disney
104935,tm14980,Mark Cabus,Farmer,ACTOR,disney
2510675,tm14980,Bronwen Murray,Mary,ACTOR,disney
2569207,tm14980,Paul Kropfl,Impatient Trial Spectator,ACTOR,disney
254060,tm14980,Tamara Mello,Townsperson (uncredited),ACTOR,disney
65794,tm14980,Ike Eisenmann,Taverner (uncredited),ACTOR,disney
15018,tm14980,Peter Hewitt,,DIRECTOR,disney
37488,tm21420,Kyle Schmid,Alex Thompson,ACTOR,disney
21529,tm21420,Robert Ri'chard,Todd McLemore,ACTOR,disney
5432,tm21420,Kaley Cuoco,Elisa Bowers,ACTOR,disney
442865,tm21420,Joey Wilcots,Ken Long,ACTOR,disney
14603,tm21420,Matt McCoy,Mr. Kevin Thompson,ACTOR,disney
189566,tm21420,Hardee T. Lineham,Principal Morris,ACTOR,disney
84270,tm21420,Tim Reid,Mayor McLemore,ACTOR,disney
116023,tm21420,Daphne Maxwell Reid,Cathy McLemore,ACTOR,disney
35979,tm21420,Philip Williams,Sweet Lou,ACTOR,disney
475,tm21420,Laura Vandervoort,Lauren,ACTOR,disney
125877,tm21420,Joan Gregson,Ms. Jenson,ACTOR,disney
146438,tm21420,Janet Bailey,Nancy,ACTOR,disney
1385645,tm21420,Mimi Paley,Delia Graci,ACTOR,disney
207799,tm21420,Rod Daniel,,DIRECTOR,disney
3897,tm53567,Katey Sagal,PAT,ACTOR,disney
1232,tm53567,Ryan Merriman,Ben,ACTOR,disney
44912,tm53567,Katie Volding,Angie,ACTOR,disney
108569,tm53567,Kevin Kilner,Nick,ACTOR,disney
34745,tm53567,Jessica Steen,Sara,ACTOR,disney
444879,tm53567,Emilio Borelli,Miles,ACTOR,disney
26054,tm53567,Paul Linke,Tuttle,ACTOR,disney
444880,tm53567,Jason Lansing,Johnny,ACTOR,disney
444881,tm53567,Joshua Boyd,Ryan,ACTOR,disney
425678,tm53567,Raquel Beaudene,Gwen Patroni,ACTOR,disney
444882,tm53567,Niles Calloway,Charlie,ACTOR,disney
457525,tm53567,Sean P. Donahue,Passing Kid,ACTOR,disney
80504,tm53567,Nicole Bailey,Pretty Girl,ACTOR,disney
444883,tm53567,Rachel Duncan,Judy,ACTOR,disney
52104,tm53567,Susan Haskell,Natalie,ACTOR,disney
80878,tm53567,Logan O'Brien,Ben Age 6,ACTOR,disney
1325247,tm53567,Grady Hutt,Hugh,ACTOR,disney
675189,tm53567,Dena Burton,Reporter #1,ACTOR,disney
835025,tm53567,Eric Steinberg,Reporter #2,ACTOR,disney
16936,tm53567,LeVar Burton,,DIRECTOR,disney
53685,tm56569,Michael Shulman,Mike Pilsbury,ACTOR,disney
23077,tm56569,Erika Christensen,Katelyn,ACTOR,disney
25158,tm56569,Adam Wylie,Nick,ACTOR,disney
282490,tm56569,Andrew Ducote,Jay,ACTOR,disney
15953,tm56569,Lee Garlington,Dana Pillsbury,ACTOR,disney
400592,tm56569,Brighton Hertford,Jill Pillsbury,ACTOR,disney
1839794,tm56569,Marcus Turner,Scott,ACTOR,disney
17782,tm56569,Malcolm McDowell,Barnabus (voice),ACTOR,disney
715723,tm56569,Chris Davies,Ryan,ACTOR,disney
210018,tm56569,Marie Stillin,Mrs. Nickerson,ACTOR,disney
997641,tm56569,Jessica Murdoch,Katelyn’s Friend,ACTOR,disney
103003,tm56569,Terry David Mulligan,Coach Trembly,ACTOR,disney
9969,tm56569,Brian Steele,Thoad,ACTOR,disney
22572,tm56569,Hrothgar Mathews,Thoad Man,ACTOR,disney
82612,tm56569,J.D. Hall,Thoad (voice),ACTOR,disney
596362,tm56569,Peter Kelamis,Inter-Galactic Cop (voice),ACTOR,disney
254376,tm56569,Guy Fauchon,Hanzel,ACTOR,disney
45507,tm56569,Bruce Lanoil,The Bom (voice),ACTOR,disney
85439,tm56569,Wally Wingert,The Loafer Alien (voice),ACTOR,disney
492911,tm56569,David Coburn,The Jarm (voice),ACTOR,disney
20372,tm56569,Tara Strong,Lula (voice),ACTOR,disney
66345,tm56569,Paul Schneider,,DIRECTOR,disney
8318,tm186295,Charles Fleischer,Roger Rabbit (voice),ACTOR,disney
7787,tm186295,Kathleen Turner,Jessica Rabbit (voice),ACTOR,disney
523,tm186295,April Winchell,Young Baby Herman / Mrs. Herman (voice),ACTOR,disney
10546,tm186295,Lou Hirsch,Adult Baby Herman (voice),ACTOR,disney
19829,tm186295,Corey Burton,Droopy Dog (voice),ACTOR,disney
529,tm186295,Frank Welker,Bear / Beaver (voice),ACTOR,disney
12886,tm186295,Barry Cook,,DIRECTOR,disney
2673,tm49771,Paul Walker,Phil Deedle,ACTOR,disney
16305,tm49771,John Ashton,Capt. Douglas Pine,ACTOR,disney
7557,tm49771,Dennis Hopper,Frank Slater,ACTOR,disney
33237,tm49771,Eric Braeden,Elton Deedle,ACTOR,disney
7561,tm49771,Richard Lineback,Crabbe,ACTOR,disney
26005,tm49771,Robert Englund,Nemo,ACTOR,disney
17867,tm49771,M.C. Gainey,Major Flower,ACTOR,disney
60053,tm49771,Steve Van Wormer,Stew Deedle,ACTOR,disney
48268,tm49771,A.J. Langer,Lt. Jesse Ryan,ACTOR,disney
33101,tm49771,Ana Gasteyer,Mel,ACTOR,disney
14898,tm49771,Megan Cavanagh,Mo,ACTOR,disney
102548,tm49771,Hattie Winston,Jo-Claire,ACTOR,disney
1467634,tm49771,Bart The Bear,Bear,ACTOR,disney
63406,tm49771,Steve Boyum,,DIRECTOR,disney
6336,tm52742,Brady Bluhm,Christopher Robin (voice),ACTOR,disney
3062,tm52742,Peter Cullen,Eeyore (voice),ACTOR,disney
528,tm52742,Jim Cummings,Winnie the Pooh / Tigger (singing voice),ACTOR,disney
8037,tm52742,John Fiedler,Piglet (voice),ACTOR,disney
89778,tm52742,Michael Gough,Gopher (voice),ACTOR,disney
354382,tm52742,Steven Schachter,Piglet (singing voice),ACTOR,disney
19501,tm52742,Andre Stojka,Owl (voice),ACTOR,disney
19500,tm52742,Ken Sansom,Rabbit (voice),ACTOR,disney
41392,tm52742,David Warner,Narrator (voice),ACTOR,disney
72502,tm52742,Paul Winchell,Tigger (voice),ACTOR,disney
181880,tm52742,Keith Ingham,,DIRECTOR,disney
103380,ts3540,Linda Ballantyne,Janet Van Dyne / Wasp (voice),ACTOR,disney
301780,ts3540,Tony Daniels,Clint Barton / Hawkeye (voice),ACTOR,disney
96942,ts3540,Ron Rubin,Vision (voice),ACTOR,disney
36403,ts3540,Martin Roach,Samuel Wilson / Falcon (voice),ACTOR,disney
423713,ts3540,Rod Wilson,Dr. Henry 'Hank' Pym / Ant-Man / Giant-Man (voice),ACTOR,disney
380144,ts3540,Stavroula Logothettis,Wanda Maximoff / Scarlet Witch (voice),ACTOR,disney
74217,ts3540,Lenore Zann,Greer Grant Nelson / Tigra (voice),ACTOR,disney
29354,tm39132,Joey Lawrence,Michael Woods,ACTOR,disney
175365,tm39132,Susan Walters,Jules Biggs,ACTOR,disney
17867,tm39132,M.C. Gainey,Twister,ACTOR,disney
140607,tm39132,Leann Hunley,Jacy Woods,ACTOR,disney
31650,tm39132,Robin Thomas,Glenn Woods,ACTOR,disney
29542,tm39132,Jolie Jenkins,Gina,ACTOR,disney
10492,tm39132,Steve Reevis,Mule,ACTOR,disney
7389,tm39132,Freda Foh Shen,Ariene,ACTOR,disney
70194,tm39132,Ian Ogilvy,Miles,ACTOR,disney
445554,tm39132,Nancy Renee,Prof. Mallroy Baynes,ACTOR,disney
38903,tm39132,Andrew Lawrence,Tommy Biggs,ACTOR,disney
25460,tm39132,Tom Virtue,Investment Banker,ACTOR,disney
7648,tm39132,Matthew Lawrence,Cowboy at Airport (uncredited),ACTOR,disney
599755,tm39132,Greg Beeman,,DIRECTOR,disney
32389,tm29703,Frankie Muniz,Justin Yoder,ACTOR,disney
50852,tm29703,Rick Rossovich,Myron Yoder,ACTOR,disney
22925,tm29703,Molly Hagan,Sheila Yoder,ACTOR,disney
287258,tm29703,Patrick Levis,Seth Yoder,ACTOR,disney
15701,tm29703,Roger Aaron Brown,Vic Sauder,ACTOR,disney
6909,tm29703,Tuc Watkins,God / Bobby Wade,ACTOR,disney
19429,tm29703,Brittany Paige Bouck,Cindy,ACTOR,disney
102309,tm29703,Todd Hurst,Brad,ACTOR,disney
104960,tm29703,Kara Keough,Teresa Guntman,ACTOR,disney
33757,tm29703,Joel McKinnon Miller,Bill Guntman,ACTOR,disney
31871,tm29703,Holmes Osborne,Randall,ACTOR,disney
7389,tm29703,Freda Foh Shen,Dr. Kwan,ACTOR,disney
1859780,tm29703,Christian Copelin,Pipsqueak,ACTOR,disney
22226,tm29703,Judith Drake,Volunteer,ACTOR,disney
457379,tm29703,Rick Fitts,Soccer Coach,ACTOR,disney
20906,tm29703,Jim Jansen,Minister,ACTOR,disney
16462,tm29703,James Lashly,Leather Jacket Man,ACTOR,disney
504188,tm29703,Tom Nolan,Baseball Coach,ACTOR,disney
467725,tm29703,Milt Tarver,Elder Statesman,ACTOR,disney
25460,tm29703,Tom Virtue,Announcer,ACTOR,disney
599755,tm29703,Greg Beeman,,DIRECTOR,disney
82206,tm19463,Hallee Hirsh,Allie / Allison Rachel Thompson,ACTOR,disney
17744,tm19463,Spencer Breslin,Joey Thompson,ACTOR,disney
93851,tm19463,Hallie Todd,Michelle Thompson,ACTOR,disney
23824,tm19463,Brenda Song,Samantha Elizabeth Kwan,ACTOR,disney
2340,tm19463,John Salley,Crumpet - the elf,ACTOR,disney
136397,tm19463,Susan Ruttan,Mrs. Claus,ACTOR,disney
79169,tm19463,John B. Lowe,Santa Claus,ACTOR,disney
268708,tm19463,Greg Kean,Steve Thompson,ACTOR,disney
63469,tm19463,Jason Schombing,Mr. Martino,ACTOR,disney
14111,tm19463,Bill Fagerbakke,Sparky - the elf,ACTOR,disney
13184,tm19463,Peter Scolari,Edwin Hadley,ACTOR,disney
7126,tm19463,Zahf Paroo,Ruben,ACTOR,disney
36555,tm19463,Daniel Boileau,Horace - the snowmobile driver,ACTOR,disney
1016420,tm19463,Tiffany Desrosiers,Tina,ACTOR,disney
757327,tm19463,Jo-Ann Fernandes,Mrs. Lopez,ACTOR,disney
57080,tm19463,Karen Holness,National Weather Person,ACTOR,disney
407162,tm19463,Donna Lysell,News Broadcaster,ACTOR,disney
1557776,tm19463,Dave McGowan,Student,ACTOR,disney
1408294,tm19463,Brittany Moldowan,Mary Jo,ACTOR,disney
99879,tm19463,Angela Moore,Mary Jo's Mother,ACTOR,disney
1016423,tm19463,Colin O'Neill,Blake Lynch,ACTOR,disney
1016425,tm19463,Dale Reynolds,News Broadcaster Weather Person,ACTOR,disney
743749,tm19463,Shylo Sharity,Jennifer,ACTOR,disney
599755,tm19463,Greg Beeman,,DIRECTOR,disney
93382,tm17610,Kimberly J. Brown,Jamie Grover,ACTOR,disney
10744,tm17610,Daniel Roebuck,Jim Grover,ACTOR,disney
475059,tm17610,Elizabeth Morehead,Nancy Grover,ACTOR,disney
174651,tm17610,Shadia Simmons,Zoe,ACTOR,disney
59374,tm17610,Jake Epstein,Brad,ACTOR,disney
96122,tm17610,Vince Corazza,Albert,ACTOR,disney
56923,tm17610,Robin Duke,Fiona,ACTOR,disney
616269,tm17610,James Kall,Mr. Blackmer,ACTOR,disney
31472,tm17610,Don Knotts,Governor Healy,ACTOR,disney
118823,tm17610,Bill Corcoran,,DIRECTOR,disney
21298,tm24519,Camilla Belle,Sydney Miller,ACTOR,disney
51632,tm24519,Dwier Brown,Ben Miller,ACTOR,disney
440200,tm24519,Stacie Hess,Gia,ACTOR,disney
246333,tm24519,Brian Stark,Kona,ACTOR,disney
440201,tm24519,Jeanne Mori,Malia,ACTOR,disney
429569,tm24519,Lauren Sinclair,Elizabeth Miller,ACTOR,disney
7635,tm24519,Keone Young,Bo,ACTOR,disney
440202,tm24519,Kanoa Chung,Kai,ACTOR,disney
127872,tm24519,Joyce Chopra,,DIRECTOR,disney
10703,tm60240,Trevor Morgan,Charlie Boyle aka Chaz Anthony,ACTOR,disney
8366,tm60240,Emmy Rossum,Claire Addison,ACTOR,disney
8318,tm60240,Charles Fleischer,Dr. Krickstein,ACTOR,disney
49804,tm60240,Yannick Bisson,Mike MacGregor,ACTOR,disney
29672,tm60240,Peter Keleghan,Dean Wallace,ACTOR,disney
28673,tm60240,Philip Granger,Coach Addison,ACTOR,disney
204352,tm60240,Patrick Thomas,Odie,ACTOR,disney
112942,tm60240,Sandi Ross,Teacher,ACTOR,disney
1768650,tm60240,Jonathan Whittaker,Dad Boyle,ACTOR,disney
207799,tm60240,Rod Daniel,,DIRECTOR,disney
148672,tm19235,Courtnee Draper,Megan Larson,ACTOR,disney
20721,tm19235,Tamara Hope,Ariel Cola,ACTOR,disney
26489,tm19235,Lance Guest,Cosmo Cola,ACTOR,disney
148673,tm19235,Khrystyne Haje,Kathy Larson,ACTOR,disney
12713,tm19235,Vanessa Lee Chester,Michelle,ACTOR,disney
8667,tm19235,Myles Jeffrey,Trevor Larson,ACTOR,disney
103408,tm19235,Lauren Maltby,Heather Hartman,ACTOR,disney
367265,tm19235,Neil Pigot,Fred Larson,ACTOR,disney
393930,tm19235,Cecelia Specht,Serena Soo,ACTOR,disney
192604,tm19235,Chris Foy,Matt,ACTOR,disney
59577,tm19235,Brooke Harman,Jill,ACTOR,disney
9328,tm19235,Tiriel Mora,S'Vad,ACTOR,disney
246833,tm19235,Amy Lindsay,Becca,ACTOR,disney
1559196,tm19235,Chas Green,Earl,ACTOR,disney
148674,tm19235,Aash Aaron,Soda Delivery Man,ACTOR,disney
77818,tm19235,Thomas M. Wright,Cutter,ACTOR,disney
148675,tm19235,Shane Barnes,Pizza Waiter,ACTOR,disney
148676,tm19235,Amy Bridge,Girl in Science Class,ACTOR,disney
148677,tm19235,Wendy Broekhuizen,Popular Girl #2,ACTOR,disney
51344,tm19235,Gabriella Di Labio,Teacher in Washroom,ACTOR,disney
63406,tm19235,Steve Boyum,,DIRECTOR,disney
48563,tm23725,Lindsey Haun,Mahree Bok,ACTOR,disney
174651,tm23725,Shadia Simmons,Piper Dellums,ACTOR,disney
50,tm23725,Carl Lumbly,Ron Dellums,ACTOR,disney
31712,tm23725,Penny Johnson Jerald,Roscoe Dellums,ACTOR,disney
181954,tm23725,Melanie Nicholls-King,Flora,ACTOR,disney
441463,tm23725,Anthony Burnett,Brandy Dellums,ACTOR,disney
441464,tm23725,Travis Kyle Davis,Erik Dellums,ACTOR,disney
43087,tm23725,Ryan Cooley,Billy,ACTOR,disney
440733,tm23725,Michelyn Emelle,Reporter,ACTOR,disney
12915,tm23725,Susan Danford,Merle Bok,ACTOR,disney
38398,tm23725,Stephen Jennings,Pieter Bok,ACTOR,disney
492716,tm23725,Erik Dellums,Oliver,ACTOR,disney
99743,tm23725,Erik Kilpatrick,Turner,ACTOR,disney
24366,tm23725,Kevin Hooks,,DIRECTOR,disney
15103,tm7772,Jason Robards,Mark Twain,ACTOR,disney
7748,tm7772,Talia Shire,Jean Clemens,ACTOR,disney
26932,tm7772,R. H. Thomson,Albert Paine,ACTOR,disney
81507,tm7772,Fiona Reid,Mrs. Quick,ACTOR,disney
66879,tm7772,Chris Wiggins,Captain,ACTOR,disney
38307,tm7772,Amy Stewart,Dorothy Quick,ACTOR,disney
86193,tm7772,Anna Ferguson,Arabella,ACTOR,disney
467699,tm7772,Chapelle Jaffe,Sarah Hardwig,ACTOR,disney
14493,tm7772,Colin Fox,Dr. Quintard,ACTOR,disney
100037,tm7772,Susan Coyne,Miss Hobby,ACTOR,disney
502288,tm7772,Bunty Webb,Minnie,ACTOR,disney
376941,tm7772,Brian Paul,Ship's Purser,ACTOR,disney
796135,tm7772,Corinne Conley,Saleswoman,ACTOR,disney
317083,tm7772,Michael Polley,Orchestra Leader,ACTOR,disney
467247,tm7772,James Mainprize,Concierge,ACTOR,disney
1468177,tm7772,Lee MacDougall,Porter,ACTOR,disney
204392,tm7772,Roy Lewis,Carriage Man,ACTOR,disney
92644,tm7772,John Shepherd,Oxford Dean,ACTOR,disney
2161702,tm7772,Douglas E. Hughes,Reporter #1,ACTOR,disney
118520,tm7772,John Bayliss,Reporter #2,ACTOR,disney
467512,tm7772,Yank Azman,Reporter #3,ACTOR,disney
2392058,tm7772,Kelly Spalding,Schoolgirl #1,ACTOR,disney
67817,tm7772,Daniel Petrie,,DIRECTOR,disney
100853,tm56857,Kirk Cameron,Jack Morgan,ACTOR,disney
212183,tm56857,Chelsea Noble,Alison Taylor,ACTOR,disney
16199,tm56857,John de Lancie,Lyle Windsor,ACTOR,disney
38867,tm56857,Christine Healy,Margaret Windsor,ACTOR,disney
48303,tm56857,Taylor Negron,Reuben Windsor,ACTOR,disney
16833,tm56857,James Avery,Calvin Bridges,ACTOR,disney
32863,tm56857,Jane Carr,Maid,ACTOR,disney
9150,tm56857,Mary Pat Gleason,Cook,ACTOR,disney
66345,tm56857,Paul Schneider,,DIRECTOR,disney
10534,tm193086,Adam Beach,Squanto,ACTOR,disney
10493,tm193086,Sheldon Peters Wolfchild,Mooshawset,ACTOR,disney
65289,tm193086,Irene Bedard,Nakooma,ACTOR,disney
11300,tm193086,Eric Schweig,Epenow,ACTOR,disney
65290,tm193086,Leroy Peltier,Pequod,ACTOR,disney
4823,tm193086,Michael Gambon,Sir George,ACTOR,disney
12591,tm193086,Nathaniel Parker,Thomas Dermer,ACTOR,disney
5798,tm193086,Alex Norton,Harding,ACTOR,disney
1584,tm193086,Mark Margolis,Captain Hunt,ACTOR,disney
14462,tm193086,Julian Richings,Sir George's Servant,ACTOR,disney
11169,tm193086,Mandy Patinkin,Brother Daniel,ACTOR,disney
14852,tm193086,Donal Donnelly,Brother Paul,ACTOR,disney
20489,tm193086,Stuart Pankin,Brother Timothy,ACTOR,disney
29237,tm193086,Paul Klementowicz,Brother James,ACTOR,disney
165139,tm193086,Bray Poor,"Dr, Fuller",ACTOR,disney
33077,tm193086,Tim Hopper,William Bradford,ACTOR,disney
286329,tm193086,John Saint Ryan,Miles Standish,ACTOR,disney
19034,tm193086,John Dunn-Hill,Governor John Carver,ACTOR,disney
209898,tm193086,Selim Running Bear Sandoval,Attaquin,ACTOR,disney
203083,tm193086,Mark Abbott,Pocknet,ACTOR,disney
2359772,tm193086,Eula Donkeen Crying Wind,Medicine Woman,ACTOR,disney
2359752,tm193086,James Augustine,Medicine Man,ACTOR,disney
2359748,tm193086,Katherine Sorbey,Nosapocket,ACTOR,disney
2359551,tm193086,Karen Doucette,Squanto's Mother,ACTOR,disney
2359507,tm193086,Kerrie Lawrence,Farm Woman,ACTOR,disney
2359594,tm193086,Shaun Gillis,Boy In Crowd,ACTOR,disney
2359689,tm193086,Richard Collins,Barker,ACTOR,disney
59061,tm193086,Tedd Dillon,Archangel Officer,ACTOR,disney
14474,tm193086,Don Carmody,Archangel Officer,ACTOR,disney
864579,tm193086,David Morley,Monk,ACTOR,disney
2359763,tm193086,Donald MacLeod,Monk,ACTOR,disney
730756,tm193086,Edward MacLeod,Monk,ACTOR,disney
2359480,tm193086,Gus MacDonald,Monk,ACTOR,disney
65291,tm193086,Xavier Koller,,DIRECTOR,disney
21837,tm63109,Sam Waterston,Dr. Karl Koster,ACTOR,disney
11616,tm63109,Mia Farrow,Doris Koster,ACTOR,disney
17895,tm63109,Justin Whalin,Henrik Koster,ACTOR,disney
18302,tm63109,Patrick Malahide,Georg Duckwitz,ACTOR,disney
397761,tm63109,Benedick Blythe,Gen. Werner Best,ACTOR,disney
43399,tm63109,Barry McGovern,Rabbi Ben Abrams,ACTOR,disney
17507,tm63109,Daisy Beaumont,Hannah Abrams,ACTOR,disney
450685,tm63109,Nicola Mycroft,Else Koster,ACTOR,disney
59543,tm63109,Alan Devine,Jorgen,ACTOR,disney
450686,tm63109,Mario Rosenstock,Major Langer,ACTOR,disney
10278,tm63109,Andrew Scott,Michael Grunbaum,ACTOR,disney
51014,tm63109,Eva Birthistle,Karin,ACTOR,disney
132805,tm63109,Ken Cameron,,DIRECTOR,disney
4816,tm17532,Frank Thomas,Self,ACTOR,disney
4803,tm17532,Ollie Johnston,Self,ACTOR,disney
79326,tm17532,Glen Keane,Self,ACTOR,disney
687288,tm17532,Andrew Gaskill,Self,ACTOR,disney
412928,tm17532,John Canemaker,Self,ACTOR,disney
956981,tm17532,John Culhane,Self,ACTOR,disney
379059,tm17532,Theodore Thomas,,DIRECTOR,disney
285,ts18586,Alfonso Ribeiro,Self - Host,ACTOR,disney
16894,ts18586,Julianne Hough,Self - Host,ACTOR,disney
82037,ts18586,Carrie Ann Inaba,Self - Judge,ACTOR,disney
652511,ts18586,Bruno Tonioli,Self - Judge,ACTOR,disney
92961,ts18586,Derek Hough,Self - Judge,ACTOR,disney
2812574,ts18586,Koko Iwasaki,Self - Partner: Matt Walsh,ACTOR,disney
1182000,ts18586,Alan Bersten,Self - Partner: Jamie Lynn Spears,ACTOR,disney
1182003,ts18586,Jenna Johnson,Self - Partner: Tyson Beckford,ACTOR,disney
128032,ts18586,Britt Stewart,Self - Partner: Adrian Peterson,ACTOR,disney
1182104,ts18586,Gleb Savchenko,Self - Partner: Mira Sorvino,ACTOR,disney
1182120,ts18586,Emma Slater,Self - Partner: Mauricio Umansky,ACTOR,disney
1182108,ts18586,Brandon Armstrong,Self - Partner: Lele Pons,ACTOR,disney
956881,ts18586,Val Chmerkovskiy,Self - Partner: Xochitl Gomez,ACTOR,disney
1182123,ts18586,Sasha Farber,Self - Partner: Alyson Hannigan,ACTOR,disney
974976,ts18586,Rylee Arnold,Self - Partner: Harry Jowsey,ACTOR,disney
618710,ts18586,Artem Chigvintsev,Self - Partner: Charity Lawson,ACTOR,disney
2814620,ts18586,Pasha Pashkov,Self - Partner: Ariana Madix,ACTOR,disney
2812575,ts18586,Daniella Karagach,Self - Partner: Jason Mraz,ACTOR,disney
1070357,ts18586,Peta Murgatroyd,Self - Partner: Barry Williams,ACTOR,disney
15188,ts1,Ashley Eckstein,Ahsoka Tano (voice),ACTOR,disney
15186,ts1,Matt Lanter,Anakin Skywalker (voice),ACTOR,disney
18054,ts1,James Arnold Taylor,Obi-Wan Kenobi (voice),ACTOR,disney
18723,ts1,Dee Bradley Baker,Clone trooper (voice),ACTOR,disney
48,ts1,Tom Kane,Yoda / Wullf Yularen / Narrator (voice),ACTOR,disney
7999,ts1,Matthew Wood,Battle Droid (voice),ACTOR,disney
6066,ts6574,Jennifer Garner,Sydney Bristow,ACTOR,disney
33832,ts6574,Michael Vartan,Michael Vaughn,ACTOR,disney
3651,ts6574,Victor Garber,Jack Bristow,ACTOR,disney
14602,ts6574,Ron Rifkin,Arvin Sloane,ACTOR,disney
50,ts6574,Carl Lumbly,Marcus Dixon,ACTOR,disney
